12.04 0.0 4.4593E-03 0.0
12.03 0.0 4.5563E-03 0.0
12.02 0.0 4.6554E-03 0.0
12.01 0.0 4.7566E-03 0.0
12.00 0.0 4.8600E-03 0.0
11.99 0.0 4.9656E-03 0.0
11.98 0.0 5.0735E-03 0.0
11.97 0.0 5.1837E-03 0.0
11.96 0.0 5.2962E-03 0.0
11.95 0.0 5.4111E-03 0.0
11.94 0.0 5.5285E-03 0.0
11.93 0.0 5.6483E-03 0.0
11.92 0.0 5.7706E-03 0.0
11.91 0.0 5.8956E-03 0.0
11.90 0.0 6.0233E-03 0.0
11.89 0.0 6.1537E-03 0.0
11.88 0.0 6.2870E-03 0.0
11.87 0.0 6.4230E-03 0.0
11.86 0.0 6.5620E-03 0.0
11.85 0.0 6.7040E-03 0.0
11.84 0.0 6.8491E-03 0.0
11.83 0.0 6.9973E-03 0.0
11.82 0.0 7.1485E-03 0.0
11.81 0.0 7.3030E-03 0.0
11.80 0.0 7.4607E-03 0.0
11.79 0.0 7.6218E-03 0.0
11.78 0.0 7.7864E-03 0.0
11.77 0.0 7.9545E-03 0.0
11.76 0.0 8.1263E-03 0.0
11.75 0.0 8.3017E-03 0.0
11.74 0.0 8.4809E-03 0.0
11.73 0.0 8.6639E-03 0.0
11.72 0.0 8.8509E-03 0.0
11.71 0.0 9.0420E-03 0.0
11.70 0.0 9.2371E-03 0.0
11.69 0.0 9.4364E-03 0.0
11.68 0.0 9.6399E-03 0.0
11.67 0.0 9.8476E-03 0.0
11.66 0.0 1.0060E-02 0.0
11.65 0.0 1.0277E-02 0.0
11.64 0.0 1.0498E-02 0.0
11.63 0.0 1.0724E-02 0.0
11.62 0.0 1.0956E-02 0.0
11.61 0.0 1.1192E-02 0.0
11.60 0.0 1.1433E-02 0.0
11.59 0.0 1.1679E-02 0.0
11.58 0.0 1.1931E-02 0.0
11.57 0.0 1.2188E-02 0.0
11.56 0.0 1.2451E-02 0.0
11.55 0.0 1.2719E-02 0.0
11.54 0.0 1.2993E-02 0.0
11.53 0.0 1.3273E-02 0.0
11.52 0.0 1.3558E-02 0.0
11.51 0.0 1.3850E-02 0.0
11.50 0.0 1.4149E-02 0.0
11.49 0.0 1.4453E-02 0.0
11.48 0.0 1.4765E-02 0.0
11.47 0.0 1.5083E-02 0.0
11.46 0.0 1.5408E-02 0.0
11.45 0.0 1.5740E-02 0.0
11.44 0.0 1.6079E-02 0.0
11.43 0.0 1.6425E-02 0.0
11.42 0.0 1.6779E-02 0.0
11.41 0.0 1.7140E-02 0.0
11.40 0.0 1.7509E-02 0.0
11.39 0.0 1.7886E-02 0.0
11.38 0.0 1.8272E-02 0.0
11.37 0.0 1.8665E-02 0.0
11.36 0.0 1.9067E-02 0.0
11.35 0.0 1.9478E-02 0.0
11.34 0.0 1.9898E-02 0.0
11.33 0.0 2.0327E-02 0.0
11.32 0.0 2.0765E-02 0.0
11.31 0.0 2.1212E-02 0.0
11.30 0.0 2.1670E-02 0.0
11.29 0.0 2.2137E-02 0.0
11.28 0.0 2.2613E-02 0.0
11.27 0.0 2.3101E-02 0.0
11.26 0.0 2.3598E-02 0.0
11.25 0.0 2.4107E-02 0.0
11.24 0.0 2.4627E-02 0.0
11.23 0.0 2.5157E-02 0.0
11.22 0.0 2.5700E-02 0.0
11.21 0.0 2.6254E-02 0.0
11.20 0.0 2.6821E-02 0.0
11.19 0.0 2.7399E-02 0.0
11.18 0.0 2.7991E-02 0.0
11.17 0.0 2.8595E-02 0.0
11.16 0.0 2.9211E-02 0.0
11.15 0.0 2.9841E-02 0.0
11.14 0.0 3.0485E-02 0.0
11.13 0.0 3.1143E-02 0.0
11.12 0.0 3.1815E-02 0.0
11.11 0.0 3.2501E-02 0.0
11.10 0.0 3.3203E-02 0.0
11.09 0.0 3.3920E-02 0.0
