rproj_fit_mult,vproj_fit_mult,vproj_fit_offset,gd_rproj_fit_mult,gd_vproj_fit_mult,gd_vproj_fit_offset,mu_HME,mu_HME_dyn,mu_HME_HAMngt7,P_G,C_G,P_H,C_H,mu_HME_dw,P_G_dw,C_G_dw,P_H_dw,C_H_dw,P_G_dwgt1,C_G_dwgt1,P_H_dwgt1,C_H_dwgt1,mu_HME_dwgt1,n_dwgroups,n_Ngt1dwgroups
3,4,200,5,2,200,0.16299999999999848,0.341616078045727,0.22199999999999953,0.9863734293854737,0.9309297563040444,0.9296461115430523,0.9766068294867578,0.16500000000000092,0.9957476092733146,0.9426819684212184,0.9857457201352282,0.9702676182033295,0.9357263107263107,0.9690957190957191,0.8742209218904134,0.9711105879891192,0.1800000000000015,6983,462
3,4,200,5,2,300,0.16299999999999848,0.3416090276552065,0.22199999999999953,0.9863755228921108,0.9309373968177276,0.9297567187767654,0.9766068294867578,0.16500000000000092,0.9957482181494209,0.9426901754704136,0.9857482033265045,0.970271972044565,0.9358651307895368,0.9691624670026396,0.8744573487289653,0.9711648913951547,0.18115634592827612,6984,463
3,4,200,5,3,0,0.16300000000000026,0.341616078045727,0.22199999999999953,0.9864771050758321,0.9290952717995649,0.9298673260104785,0.9756666680001969,0.16500000000000092,0.9958549510527235,0.9402753370677379,0.986038631675943,0.9690227441552922,0.9350608998260004,0.9647029579915487,0.8739519640541041,0.9672368136619108,0.18100000000000094,7003,447
3,4,200,5,3,100,0.16299999999999848,0.3416090276552065,0.22199999999999953,0.9863755228921108,0.9309373968177276,0.9297567187767654,0.9766068294867578,0.16500000000000092,0.9957482181494209,0.9426901754704136,0.9857482033265045,0.970271972044565,0.9358651307895368,0.9691624670026396,0.8744573487289653,0.9711648913951547,0.18115634592827612,6984,463
3,4,200,5,3,200,0.16299999999999848,0.341616078045727,0.22199999999999953,0.9863734293854737,0.9309297563040444,0.9296461115430523,0.9766068294867578,0.16500000000000092,0.9957476092733146,0.9426819684212184,0.9857457201352282,0.9702676182033295,0.9357263107263107,0.9690957190957191,0.8742209218904134,0.9711105879891192,0.1800000000000015,6983,462
3,4,200,5,3,300,0.16299999999999848,0.3416090276552065,0.22199999999999953,0.9863755228921108,0.9309373968177276,0.9297567187767654,0.9766068294867578,0.16500000000000092,0.9957482181494209,0.9426901754704136,0.9857482033265045,0.970271972044565,0.9358651307895368,0.9691624670026396,0.8744573487289653,0.9711648913951547,0.18115634592827612,6984,463
3,4,200,5,4,0,0.16300000000000026,0.341616078045727,0.22199999999999953,0.9863625344481014,0.9304150892561098,0.9296461115430523,0.9763303114024751,0.16500000000000092,0.9957268015009858,0.9420074678714037,0.9857457201352282,0.9699014787774362,0.9348010674429887,0.9677341096555071,0.8732662419806633,0.9699425469112375,0.18399999999999928,6988,458
3,4,200,5,4,100,0.16299999999999848,0.3416090276552065,0.22199999999999953,0.9863755228921108,0.9309373968177276,0.9297567187767654,0.9766068294867578,0.16500000000000092,0.9957482181494209,0.9426901754704136,0.9857482033265045,0.970271972044565,0.9358651307895368,0.9691624670026396,0.8744573487289653,0.9711648913951547,0.18115634592827612,6984,463
3,4,200,5,4,200,0.16299999999999848,0.341616078045727,0.22199999999999953,0.9863734293854737,0.9309297563040444,0.9296461115430523,0.9766068294867578,0.16500000000000092,0.9957476092733146,0.9426819684212184,0.9857457201352282,0.9702676182033295,0.9357263107263107,0.9690957190957191,0.8742209218904134,0.9711105879891192,0.1800000000000015,6983,462
3,4,200,5,4,300,0.16299999999999848,0.3416090276552065,0.22199999999999953,0.9863755228921108,0.9309373968177276,0.9297567187767654,0.9766068294867578,0.16500000000000092,0.9957482181494209,0.9426901754704136,0.9857482033265045,0.970271972044565,0.9358651307895368,0.9691624670026396,0.8744573487289653,0.9711648913951547,0.18115634592827612,6984,463
3,4,200,5,5,0,0.16299999999999848,0.341616078045727,0.22199999999999953,0.9863749367494797,0.930826777348701,0.9296461115430523,0.9765515258699012,0.16500000000000092,0.9957482181494209,0.9425469910488786,0.9857457201352282,0.9701943903181509,0.935586888406845,0.9690286816100264,0.8739836028751123,0.9710560796645703,0.181156345928276,6984,461
3,4,200,5,5,100,0.16299999999999848,0.3416090276552065,0.22199999999999953,0.9863755228921108,0.9309373968177276,0.9297567187767654,0.9766068294867578,0.16500000000000092,0.9957482181494209,0.9426901754704136,0.9857482033265045,0.970271972044565,0.9358651307895368,0.9691624670026396,0.8744573487289653,0.9711648913951547,0.18115634592827612,6984,463
3,4,200,5,5,200,0.16299999999999848,0.341616078045727,0.22199999999999953,0.9863734293854737,0.9309297563040444,0.9296461115430523,0.9766068294867578,0.16500000000000092,0.9957476092733146,0.9426819684212184,0.9857457201352282,0.9702676182033295,0.9357263107263107,0.9690957190957191,0.8742209218904134,0.9711105879891192,0.1800000000000015,6983,462
3,4,200,5,5,300,0.16299999999999848,0.3416090276552065,0.22199999999999953,0.9863755228921108,0.9309373968177276,0.9297567187767654,0.9766068294867578,0.16500000000000092,0.9957482181494209,0.9426901754704136,0.9857482033265045,0.970271972044565,0.9358651307895368,0.9691624670026396,0.8744573487289653,0.9711648913951547,0.18115634592827612,6984,463
3,4,200,5,6,0,0.16299999999999848,0.341616078045727,0.22199999999999953,0.9863734293854737,0.9309297563040444,0.9296461115430523,0.9766068294867578,0.16500000000000092,0.9957476092733146,0.9426819684212184,0.9857457201352282,0.9702676182033295,0.9357263107263107,0.9690957190957191,0.8742209218904134,0.9711105879891192,0.1800000000000015,6983,462
3,4,200,5,6,100,0.16299999999999848,0.3416090276552065,0.22199999999999953,0.9863755228921108,0.9309373968177276,0.9297567187767654,0.9766068294867578,0.16500000000000092,0.9957482181494209,0.9426901754704136,0.9857482033265045,0.970271972044565,0.9358651307895368,0.9691624670026396,0.8744573487289653,0.9711648913951547,0.18115634592827612,6984,463
3,4,200,5,6,200,0.16299999999999848,0.341616078045727,0.22199999999999953,0.9863734293854737,0.9309297563040444,0.9296461115430523,0.9766068294867578,0.16500000000000092,0.9957476092733146,0.9426819684212184,0.9857457201352282,0.9702676182033295,0.9357263107263107,0.9690957190957191,0.8742209218904134,0.9711105879891192,0.1800000000000015,6983,462
3,4,200,5,6,300,0.16299999999999848,0.3416090276552065,0.22199999999999953,0.9863755228921108,0.9309373968177276,0.9297567187767654,0.9766068294867578,0.16500000000000092,0.9957482181494209,0.9426901754704136,0.9857482033265045,0.970271972044565,0.9358651307895368,0.9691624670026396,0.8744573487289653,0.9711648913951547,0.18115634592827612,6984,463
3,4,200,6,1,0,0.16300000000000026,0.3420153021630324,0.22199999999999953,0.9873068387190223,0.9130113097785277,0.9309733983476093,0.9671314764653369,0.16499999999999915,0.9966976384049555,0.9193144973963349,0.9875031893795164,0.9577212405427163,0.9165688575899843,0.9507042253521126,0.8397482893450636,0.9494745845552297,0.18559006697196773,7175,284
3,4,200,6,1,100,0.16300000000000026,0.3416090276552065,0.22199999999999953,0.9852246887245167,0.9338829755514805,0.9273786632519342,0.9781000271418845,0.16500000000000092,0.9943250476785743,0.9465957284704123,0.9825998653560842,0.9722488354213406,0.9220902090209021,0.9725522552255226,0.8518646132949824,0.9741214578672632,0.1869999999999994,6933,505
3,4,200,6,1,200,0.1629999999999991,0.3420153021630324,0.22199999999999953,0.9852022656669222,0.9338682616259327,0.9271574487845079,0.9781000271418845,0.16500000000000092,0.9942993635678674,0.9465803182059398,0.9824504653021878,0.9722447711031538,0.921604938271605,0.9724977954144621,0.8501867609459891,0.9741214578672632,0.18609006697196626,6931,504
3,4,200,6,1,300,0.16300000000000026,0.3416090276552065,0.22199999999999953,0.9852246887245167,0.9338829755514805,0.9273786632519342,0.9781000271418845,0.16500000000000092,0.9943250476785743,0.9465957284704123,0.9825998653560842,0.9722488354213406,0.9220902090209021,0.9725522552255226,0.8518646132949824,0.9741214578672632,0.1869999999999994,6933,505
3,4,200,6,2,0,0.16300000000000026,0.3420153021630324,0.22199999999999953,0.9858394308229756,0.9273611461141187,0.9284847355890649,0.9746896374357311,0.16499999999999915,0.9950248164533878,0.9380260004974125,0.984207934546476,0.9677290515171355,0.9207702020202021,0.9633207070707072,0.8513679029304029,0.964463141025641,0.18142340030529966,7007,440
3,4,200,6,2,100,0.16300000000000026,0.3416090276552065,0.22199999999999953,0.9852246887245167,0.9338829755514805,0.9273786632519342,0.9781000271418845,0.16500000000000092,0.9943250476785743,0.9465957284704123,0.9825998653560842,0.9722488354213406,0.9220902090209021,0.9725522552255226,0.8518646132949824,0.9741214578672632,0.1869999999999994,6933,505
3,4,200,6,2,200,0.1629999999999991,0.3420153021630324,0.22199999999999953,0.9852022656669222,0.9338682616259327,0.9271574487845079,0.9781000271418845,0.16500000000000092,0.9942993635678674,0.9465803182059398,0.9824504653021878,0.9722447711031538,0.921604938271605,0.9724977954144621,0.8501867609459891,0.9741214578672632,0.18609006697196626,6931,504
