15.677  5.4105e-10  2.9379e-11  11.9251
15.676  5.5038e-10  2.9929e-11  11.9091
15.675  5.5984e-10  3.0489e-11  11.8931
15.674  5.6945e-10  3.1059e-11  11.8772
15.673  5.7922e-10  3.1638e-11  11.8612
15.672  5.8913e-10  3.2227e-11  11.8453
15.671  5.9921e-10  3.2826e-11  11.8294
15.670  6.0943e-10  3.3436e-11  11.8136
15.669  6.1981e-10  3.4056e-11  11.7978
15.668  6.3036e-10  3.4686e-11  11.7820
15.667  6.4107e-10  3.5327e-11  11.7662
15.666  6.5194e-10  3.5979e-11  11.7505
15.665  6.6298e-10  3.6642e-11  11.7347
15.664  6.7418e-10  3.7316e-11  11.7191
15.663  6.8557e-10  3.8002e-11  11.7034
15.662  6.9712e-10  3.8699e-11  11.6877
15.661  7.0885e-10  3.9408e-11  11.6721
15.660  7.2075e-10  4.0128e-11  11.6565
15.659  7.3285e-10  4.0861e-11  11.6410
15.658  7.4512e-10  4.1606e-11  11.6255
15.657  7.5758e-10  4.2364e-11  11.6099
15.656  7.7022e-10  4.3134e-11  11.5945
15.655  7.8497e-10  4.3919e-11  11.5761
15.654  7.9804e-10  4.4717e-11  11.5607
15.653  8.1130e-10  4.5528e-11  11.5453
15.652  8.2477e-10  4.6353e-11  11.5299
15.651  8.3843e-10  4.7192e-11  11.5145
15.650  8.5231e-10  4.8044e-11  11.4992
15.649  8.6639e-10  4.8910e-11  11.4839
15.648  8.8067e-10  4.9791e-11  11.4686
15.647  8.9518e-10  5.0686e-11  11.4533
15.646  9.0990e-10  5.1596e-11  11.4381
15.645  9.2484e-10  5.2521e-11  11.4229
15.644  9.4000e-10  5.3461e-11  11.4077
15.643  9.5540e-10  5.4416e-11  11.3925
15.642  9.7100e-10  5.5387e-11  11.3774
15.641  9.8687e-10  5.6374e-11  11.3622
15.640  1.0029e-09  5.7377e-11  11.3472
15.639  1.0193e-09  5.8396e-11  11.3321
15.638  1.0358e-09  5.9432e-11  11.3171
15.637  1.0526e-09  6.0485e-11  11.3020
15.636  1.0697e-09  6.1555e-11  11.2870
15.635  1.0870e-09  6.2641e-11  11.2721
15.634  1.1045e-09  6.3746e-11  11.2571
15.633  1.1223e-09  6.4868e-11  11.2422
15.632  1.1404e-09  6.6009e-11  11.2273
15.631  1.1587e-09  6.7167e-11  11.2124
15.630  1.1773e-09  6.8345e-11  11.1976
15.629  1.1962e-09  6.9541e-11  11.1828
15.628  1.2153e-09  7.0756e-11  11.1680
15.627  1.2348e-09  7.1991e-11  11.1532
15.626  1.2544e-09  7.3246e-11  11.1384
15.625  1.2744e-09  7.4520e-11  11.1237
15.624  1.2947e-09  7.5815e-11  11.1090
15.623  1.3153e-09  7.7130e-11  11.0943
15.622  1.3361e-09  7.8466e-11  11.0796
15.621  1.3573e-09  7.9823e-11  11.0650
15.620  1.3787e-09  8.1202e-11  11.0504
15.619  1.4005e-09  8.2603e-11  11.0358
15.618  1.4226e-09  8.4025e-11  11.0212
15.617  1.4450e-09  8.5470e-11  11.0067
15.616  1.4677e-09  8.6938e-11  10.9922
